MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
1355,522,High St,Hancock St,Church St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1068,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.3102,-71.06078,42.30872,-71.06141
1356,1269,High St,Hancock St,Church St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1068,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3102,-71.06078,42.30872,-71.06141
1357,2695,High St,Federal St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.3786,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35361,-71.05618,42.3567,-71.05079
1358,2696,High St,Summer St,Federal St,1F,00:01:00.0000000,07:00:00.0000000,Even,0.0487,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35327,-71.05696,42.35361,-71.05618
1359,2697,High St,Summer St,Federal St,1F,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.0487,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35327,-71.05696,42.35361,-71.05618
1360,397,Highgate St,Cambridge St,Farrington Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.1059,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.35583,-71.13215,42.35439,-71.1314
1361,1837,Highgate St,Cambridge St,Farrington Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1059,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35583,-71.13215,42.35439,-71.1314
1362,767,Highland St,Cedar St,Centre St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.5273,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32687,-71.09292,42.32483,-71.09772
1363,2037,Highland St,Cedar St,Centre St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.5273,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32687,-71.09292,42.32483,-71.09772
1364,772,Highland Ave,Linwood St,Centre St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1331,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,37.78563,-85.67586,42.32969,-71.0932
1365,1333,Hillside St,Parker St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Even,0.5843,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32915,-71.09896,42.33216,-71.10957
1366,2039,Highland Ave,Linwood St,Centre St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1331,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,37.78563,-85.67586,42.32969,-71.0932
1367,1175,Hosmer St,Blue Hill Ave,Norfolk St,7,12:00:00.0000000,16:00:00.0000000,Even,0.2165,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.28165,-71.09222,42.27996,-71.08858
1368,1539,Hildreth St,Wildwood St,Dead End,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0754,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.28361,-71.08751,42.28316,-71.08721
1369,1232,Forest St,Mt Pleasant Ave,Mt Pleasant Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2693,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32782,-71.07938,42.32782,-71.07938
1370,1630,Farragut Rd,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1744,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.33833,-71.02514,42.33582,-71.02506
1371,1631,Farragut Rd,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Even,0.1744,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.33833,-71.02514,42.33582,-71.02506
1372,2196,Duxbury Rd,River St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0875,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27138,-71.08057,42.27079,-71.08055
