MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
112,416,Bolton St,D St,Dorchester St,5,00:00.0,00:00.0,Both,0.3598,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.33986,-71.04959,42.33638,-71.04432
113,1833,Chester St,Brighton Av,Ashford St,4,00:00.0,00:00.0,Odd,0.1413,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.35255,-71.12836,42.35446,-71.12785
114,93,Bird St,Columbia Rd,Dead End,3,00:00.0,00:00.0,Odd,0.2212,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.3146,-71.06744,42.31322,-71.07181
115,2786,Atkinson St,Southampton St,Topeka St,3,01:00.0,00:00.0,,0.2271,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.33191,-71.06906,None,None
116,1369,Bynner St,Creighton St,South Huntington Ave,2,00:00.0,00:00.0,Even,0.2144,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32319,-71.10828,42.32397,-71.11224
117,1329,Brainerd Rd,Harvard Ave,Gorham St,4,00:00.0,00:00.0,Even,0.1307,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.3492,-71.13001,42.34813,-71.13219
118,1975,Chase St,Willis St,East Cottage St,3,00:00.0,00:00.0,Odd,0.0634,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31794,-71.05988,42.31885,-71.0596
119,172,Blakeville St,Bowdoin St,Olney St,3,00:00.0,00:00.0,Even,0.1235,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.30388,-71.07051,42.30552,-71.07137
120,2505,Caddy Rd,Sanford St,Monson St,7,00:00.0,00:00.0,Even,0.0794,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.27359,-71.07399,42.27247,-71.07359
121,1911,Bentham Rd,Draper St,Mount Ida Rd,3,00:00.0,00:00.0,Odd,0.0561,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.30313,-71.06416,42.30342,-71.06314
122,854,Bennett St,Market St,Oakland St,4,00:00.0,00:00.0,Even,0.4112,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.35091,-71.1524,42.3519,-71.16017
123,1102,Ashton St,Callender St,Woodrow Ave,7,00:00.0,00:00.0,Even,0.208,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.28877,-71.08878,42.28588,-71.08973
124,740,Clifford St,Warren St,Blue Hill Ave,10R,00:00.0,00:00.0,Even,0.2313,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32074,-71.08164,42.31905,-71.07776
125,2880,Boston St,Dorchester Ave,Songin Father Anthony Way,5,00:00.0,00:00.0,Odd,0.1057,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.32951,-71.05697,None,None
126,1085,Brent St,Washington St,Melbourne St,7,00:00.0,00:00.0,Even,0.2981,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.28876,-71.07114,42.29034,-71.06572
127,859,Brackett St,Washington St,Faneuil St,4,00:00.0,00:00.0,Even,0.1229,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.35027,-71.16539,42.352,-71.16508
128,1908,Clarkson St,Hendry St,Quincy St,3,00:00.0,00:00.0,Even,0.0602,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.30975,-71.06546,42.30914,-71.06633
129,1785,Auburn St,Main St,Bunker Hill St,1C,00:00.0,00:00.0,Odd,0.132,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.38032,-71.06998,42.38193,-71.0686
130,843,Bennett St,Market St,South Hobbart St,4,00:00.0,00:00.0,Even,0.3021,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.35091,-71.1524,42.35184,-71.1562299
131,1174,Clarkwood St,Blue Hill Ave,Norfolk St,7,00:00.0,00:00.0,Even,0.1975,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.2809,-71.09248,42.27939,-71.08915
132,1263,Auckland St,Savin Hill Ave,Dead End,3,00:00.0,00:00.0,Even,0.2811,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31285,-71.05603,42.31214,-71.05628
133,2409,Albion Pl,Main St,Auburn Sq,1C,00:00.0,00:00.0,Even,0.0725,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.3808,-71.07044,42.38121,-71.07004
134,2286,Auckland St,Savin Hill Ave,Dead End,3,00:00.0,00:00.0,Odd,0.2811,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31285,-71.05603,42.31214,-71.05628
135,736,Auckland St,Belfort St,Savin Hill Ave,3,00:00.0,00:00.0,Even,0.1634,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31515,-71.05531,42.31285,-71.05603
136,2014,Auckland St,Belfort St,Savin Hill Ave,3,00:00.0,00:00.0,Odd,0.1634,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31515,-71.05531,42.31285,-71.05603
137,1449,Ames St,Westview St,Dead End,7,00:00.0,00:00.0,Even,0.3042,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.29071,-71.0865,42.28964,-71.0843
138,1034,Almont St,Blue Hill Ave,Walk Hill St,7,00:00.0,00:00.0,Odd,0.5839,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.27429,-71.09366,42.28121,-71.0979
139,2239,Bennington St,Neptune Rd,Saratoga St,9,00:00.0,00:00.0,Even,1.061,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.38,-71.02546,42.38666,-71.00673
140,348,Belmore Ter,Boylston St,Oakview Ter,2,00:00.0,00:00.0,Even,0.0589,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31884,-71.11044,42.3196,-71.11029
141,781,Austin St,Main St,Rutherford Ave,1C,00:00.0,00:00.0,Even,0.1258,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.37532,-71.06422,42.37408,-71.06793
142,2488,Austin St,Main St,Rutherford Ave,1C,00:00.0,00:00.0,Odd,0.1258,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.37532,-71.06422,42.37408,-71.06793
143,1406,Brooks St,Bremen St,Princeton St,9,00:00.0,00:00.0,Odd,0.2513,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.37543,-71.03128,42.37809,-71.0345
144,1373,Bucknam St,Lawn St,Fisher Ave,10M,00:00.0,00:00.0,Even,0.0803,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32678,-71.10416,42.32793,-71.10399
145,2467,Chesterton St,Massachusetts Ave,Allerton St,10R,00:00.0,00:00.0,Odd,0.1087,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.33054,-71.06996,42.32954,-71.07164
146,2631,Bowdoin St,Derne St,Beacon St,1H,01:00.0,00:00.0,Odd,0.1057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,42.35946,-71.06284,42.35792,-71.06269
147,299,Arcola St,Day St,Dead End,2,00:00.0,00:00.0,Even,0.0608,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32445,-71.10835,42.32473,-71.10882
148,1673,Cleveland St,Winthrop St,Moreland St,10R,00:00.0,00:00.0,Even,0.0676,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32599,-71.08031,42.32529,-71.08122
149,1440,Chaucer St,Curtis St,Moore St,9,00:00.0,00:00.0,Even,0.1127,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.38311,-71.02121,42.38378,-71.01919
150,1681,Charter St,Hanover St,Commercial St,1N,00:00.0,00:00.0,Odd,0.2591,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.36581,-71.05286,42.36823,-71.05665
151,537,Bentham Rd,Draper St,Mount Ida Rd,3,00:00.0,00:00.0,Even,0.0561,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.30313,-71.06416,42.30342,-71.06314
152,818,Border St,Central Sq,Dead End,9,00:00.0,00:00.0,Even,0.5587,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.37462,-71.03986,42.37758,-71.03993
153,2629,Blossom Ct,Blossom St,Emerson Pl,1W,00:00.0,00:00.0,,0.0511,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.36395,-71.06744,42.36434,-71.06731
154,1198,Callender St,Tucker St,Don St,7,00:00.0,00:00.0,Odd,0.3741,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.28922,-71.07936,42.28768,-71.08634
155,1206,Arbutus St,Blue Hill Ave,Irma St,7,00:00.0,00:00.0,Even,0.1438,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.28786,-71.09017,42.28735,-71.08745
156,100,Adams St,Bowdoin St,Leedsville St,3,00:00.0,00:00.0,Even,0.3045,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,42.30825,-71.06389,42.30456,-71.06115
157,2911,Castleton St,South Huntington Ave,Jamaicaway,2,00:00.0,00:00.0,Odd,0.1496,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32316,-71.11219,42.32355,-71.11512
158,697,Annapolis St,Sumner St,Bakersfield St,3,00:00.0,00:00.0,Even,0.065,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31745,-71.06211,42.31718,-71.06089
159,2863,Anson St,South St,Dead End,2,00:00.0,00:00.0,Even,0.0564,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.30301,-71.1146,42.34361,-71.07013
160,926,Cedar St,High St,Bartlett St,1C,00:00.0,00:00.0,Even,0.0852,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.37612,-71.06241,42.37729,-71.06176
161,756,Adams St,Eustis St,Forest St,10R,00:00.0,00:00.0,Odd,0.1097,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32828,-71.07684,42.32711,-71.07821
162,1021,Claremont Park,Columbus Ave,Claremont St,1S,00:00.0,00:00.0,Odd,0.097,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.34161,-71.08047,42.34255,-71.08189
163,291,Cambridge St,Alford St,Crescent St,1C,00:00.0,00:00.0,Odd,0.4205,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.39941,-71.13426,42.36072,-71.09806
164,1656,Chestnut Hill Ave,Commonwealth Ave,Brookline Town Line,4,00:00.0,00:00.0,Even,0.2331,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32639,-71.15732,None,None
165,1541,Almont St,Blue Hill Ave,Walk Hill St,7,00:00.0,00:00.0,Even,0.5839,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.27429,-71.09366,42.28121,-71.0979
166,1379,Adams St,Eustis St,Forest St,10R,00:00.0,00:00.0,Even,0.1097,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32828,-71.07684,42.32711,-71.07821
167,403,Anderson St,Cambridge St,Myrtle St,1H,00:00.0,00:00.0,Even,0.1252,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.36113,-71.06784,42.35928,-71.06772
168,160,Clarkson St,Quincy St,Barry St,3,00:00.0,00:00.0,Even,0.2691,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.30914,-71.06633,42.30751,-71.07003
170,2235,Brewer St,Burroughs St,Eliot St,2,00:00.0,00:00.0,Even,0.1146,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31219,-71.11522,42.31102,-71.11682
171,102,Bowdoin St,Washington St,Quincy St,3,00:00.0,00:00.0,Even,0.7953,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.29939,-71.07365,42.30803,-71.06512
172,2637,Bromfield St,Washington St,Tremont St,1F,01:00.0,00:00.0,,0.1093,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,42.35636,-71.05946,42.35716,-71.06125
173,2654,City Sq,New Rutherford Ave,Chelsea St,1C,01:00.0,00:00.0,,0.1123,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.37143,-71.06268,42.37181,-71.06104
174,2640,Canal St,Market St,Causeway St,1W,01:00.0,00:00.0,,0.1697,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.35992,-71.0546899,42.36553,-71.0612
175,2557,Chipman St,Norfolk St,Torrey St,7,00:00.0,00:00.0,Odd,0.1223,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.28885,-71.07473,42.2871,-71.07425
176,1772,Beethoven St,Washington St,Arcadia St,2,00:00.0,00:00.0,Odd,0.1047,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31511,-71.09898,42.31633,-71.10018
177,2210,Clarkwood St,Blue Hill Ave,Norfolk St,7,00:00.0,00:00.0,Odd,0.1975,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.2809,-71.09248,42.27939,-71.08915
178,2632,Bowdoin St,Cambridge St,Derne St,1H,01:00.0,00:00.0,Even,0.1186,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.36119,-71.06288,42.35946,-71.06284
179,2667,Avenue De Lafayette,Kingston St,Harrison Avenue Ext,1T,01:00.0,00:00.0,Ext,0.117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,42.35276,-71.05943,42.35347,-71.06134
180,1984,Annapolis St,Sumner St,Bakersfield St,3,00:00.0,00:00.0,Odd,0.065,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31745,-71.06211,42.31718,-71.06089
181,1822,Chestnut Ave,Centre St,Mozart St,2,00:00.0,00:00.0,Odd,0.235,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32288,-71.10173,42.31998,-71.104
182,441,Archdale Rd,Washington St,Dead End,2,00:00.0,00:00.0,Even,0.1456,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.29276,-71.12138,42.29256,-71.12103
183,1280,Arcadia Park,Draper St,Ditson St,3,00:00.0,00:00.0,Odd,0.0835,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.30106,-71.0631,42.30084,-71.0638
184,977,Appleton St,Tremont St,West Canton St,1S,00:00.0,00:00.0,Even,0.3938,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.34667,-71.06904,42.3447,-71.07642
185,2274,Ackley Pl,Washington St,Dead End,2,00:00.0,00:00.0,Odd,0.0455,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31102,-71.10297,42.31121,-71.10337
186,775,Centre St,Dudley St,Columbus Ave,10R,00:00.0,00:00.0,Odd,0.543,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,None,42.32259,-71.09853
187,2370,Brookside Ave,Boylston St,Green St,2,00:00.0,00:00.0,Odd,0.6477,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31473,-71.10182,42.31026,-71.10644
188,753,Cleveland St,Winthrop St,Moreland St,10R,00:00.0,00:00.0,Odd,0.0676,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32599,-71.08031,42.32529,-71.08122
189,2668,Avenue De Lafayette,Harrison Avenue Ext,Dead End,1T,01:00.0,00:00.0,Odd,0.0496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,42.35347,-71.06134,42.35352,-71.06144
190,1752,Burbank St,Edgerly Rd,Hemenway St,10F,00:00.0,00:00.0,Odd,0.1328,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.34435,-71.08808,42.3446,-71.08971
191,381,Braintree St,Franklin St,Everett St,4,00:00.0,00:00.0,Odd,0.2727,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.22516,-70.97529,42.35656,-71.1381
192,1669,Brook Marshall Rd,Raynor Cir,Sojourner Truth Ct,10R,00:00.0,00:00.0,Even,0.0938,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.33431,-71.08614,42.33456,-71.08477
193,2586,Brighton Ave,Commonwealth Ave,Cambridge St,4,01:00.0,00:00.0,Odd Side Median,0.6739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.3521,-71.12467,42.3536,-71.13738
194,1691,Church St,Adams St,East St,3,00:00.0,00:00.0,Odd,0.29,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.3084,-71.064,42.30759,-71.05925
195,2881,Boston St,Dorchester Ave,Songin Father Anthony Way,5,00:00.0,00:00.0,Even,0.1057,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.32951,-71.05697,None,None
196,1850,Archdale Rd,South St,Washington St,2,00:00.0,00:00.0,Odd,0.097,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.29357,-71.12282,42.29276,-71.12138
197,1861,Bower St,Walnut Ave,Walnut Ave,10R,00:00.0,00:00.0,Odd,0.0903,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32042,-71.08688,42.32042,-71.08688
198,609,Bremen St,Sumner St,Porter St,9,00:00.0,00:00.0,Odd,0.347,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.3685,-71.03887,42.37245,-71.03468
199,2371,Brookside Ave,Boylston St,Green St,2,00:00.0,00:00.0,Even,0.6477,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31473,-71.10182,42.31026,-71.10644
200,2531,Brighton Ave,Commonwealth Ave,Cambridge St,4,01:00.0,00:00.0,Odd,0.6739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,42.3521,-71.12467,42.3536,-71.13738
201,1532,Arlington Ave,Alford St,Somerville Town Line,1C,00:00.0,00:00.0,Odd,0.1898,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.38624,-71.07309,42.425,-71.18253
202,2055,Border St,Central Sq,Dead End,9,00:00.0,00:00.0,Odd,0.5587,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.37462,-71.03986,42.37758,-71.03993
203,2803,Charlesgate East,Back St,Newbury St,1B,01:00.0,00:00.0,,0.2127,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.35088,-71.09155,42.34807,-71.09153
204,2653,Church St,Stuart St,Columbus Ave,1B,01:00.0,00:00.0,,0.0392,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,42.35049,-71.06864,42.35107,-71.06883
